AverageTemperature,City,Year,Month
17.585,2,1904,10
14.867,2,1904,11
13.147,2,1904,12
12.868,2,1905,01
14.744,2,1905,02
15.554,2,1905,03
18.486,2,1905,04
22.706,2,1905,05
22.112,2,1905,06
20.477,2,1905,07
20.556,2,1905,08
19.624,2,1905,09
19.023,2,1905,10
17.028,2,1905,11
12.199,2,1905,12
12.562,2,1906,01
13.411,2,1906,02
16.622,2,1906,03
19.565,2,1906,04
22.093,2,1906,05
22.699,2,1906,06
20.877,2,1906,07
19.614,2,1906,08
19.689,2,1906,09
18.071,2,1906,10
15.67,2,1906,11
13.192,2,1906,12
14.263,2,1907,01
14.89,2,1907,02
17.819,2,1907,03
19.293,2,1907,04
21.246,2,1907,05
22.249,2,1907,06
20.276,2,1907,07
20.056,2,1907,08
19.813,2,1907,09
18.69,2,1907,10
15.642,2,1907,11
13.403,2,1907,12
14.364,2,1908,01
15.57,2,1908,02
18.602,2,1908,03
19.923,2,1908,04
21.845,2,1908,05
22.392,2,1908,06
19.891,2,1908,07
20.05,2,1908,08
19.71,2,1908,09
17.593,2,1908,10
15.33,2,1908,11
14.198,2,1908,12
13.901,2,1909,01
14.471,2,1909,02
17.537,2,1909,03
19.388,2,1909,04
22.127,2,1909,05
22.134,2,1909,06
20.928,2,1909,07
19.868,2,1909,08
18.855,2,1909,09
17.973,2,1909,10
16.401,2,1909,11
12.607,2,1909,12
12.815,2,1910,01
14.099,2,1910,02
16.253,2,1910,03
18.792,2,1910,04
21.197,2,1910,05
21.712,2,1910,06
20.238,2,1910,07
20.19,2,1910,08
19.194,2,1910,09
17.633,2,1910,10
16.007,2,1910,11
13.324,2,1910,12
14.591,2,1911,01
15.616,2,1911,02
17.504,2,1911,03
19.442,2,1911,04
20.397,2,1911,05
22.192,2,1911,06
20.101,2,1911,07
20.439,2,1911,08
20.367,2,1911,09
18.579,2,1911,10
16.276,2,1911,11
13.49,2,1911,12
13.139,2,1912,01
13.169,2,1912,02
16.912,2,1912,03
19.804,2,1912,04
22.108,2,1912,05
20.758,2,1912,06
20.217,2,1912,07
20.118,2,1912,08
19.445,2,1912,09
17.986,2,1912,10
14.311,2,1912,11
13.317,2,1912,12
12.976,2,1913,01
14.073,2,1913,02
16.131,2,1913,03
18.39,2,1913,04
21.049,2,1913,05
20.565,2,1913,06
19.986,2,1913,07
20.013,2,1913,08
19.073,2,1913,09
17.651,2,1913,10
16.298,2,1913,11
13.609,2,1913,12
14.151,2,1914,01
14.703,2,1914,02
15.876,2,1914,03
18.541,2,1914,04
20.992,2,1914,05
21.1,2,1914,06
20.298,2,1914,07
20.08,2,1914,08
19.385,2,1914,09
18.379,2,1914,10
15.91,2,1914,11
13.166,2,1914,12
12.545,2,1915,01
14.802,2,1915,02
14.453,2,1915,03
18.959,2,1915,04
22.182,2,1915,05
22.991,2,1915,06
20.89,2,1915,07
20.167,2,1915,08
19.344,2,1915,09
17.984,2,1915,10
16.242,2,1915,11
14.022,2,1915,12
14.909,2,1916,01
15.549,2,1916,02
17.997,2,1916,03
19.191,2,1916,04
22.126,2,1916,05
23.14,2,1916,06
20.106,2,1916,07
19.058,2,1916,08
18.836,2,1916,09
17.775,2,1916,10
15.029,2,1916,11
13.822,2,1916,12
14.042,2,1917,01
15.284,2,1917,02
16.788,2,1917,03
19.098,2,1917,04
21.296,2,1917,05
22.191,2,1917,06
20.797,2,1917,07
20.348,2,1917,08
19.568,2,1917,09
17.843,2,1917,10
15.571,2,1917,11
13.996,2,1917,12
12.752,2,1918,01
15.414,2,1918,02
17.172,2,1918,03
19.653,2,1918,04
21.559,2,1918,05
21.971,2,1918,06
20.745,2,1918,07
19.746,2,1918,08
19.3,2,1918,09
18.814,2,1918,10
15.553,2,1918,11
13.609,2,1918,12
11.958,2,1919,01
14.388,2,1919,02
16.207,2,1919,03
19.294,2,1919,04
22.188,2,1919,05
21.893,2,1919,06
19.875,2,1919,07
20.628,2,1919,08
19.638,2,1919,09
18.946,2,1919,10
15.924,2,1919,11
13.964,2,1919,12
12.999,2,1920,01
15.889,2,1920,02
16.951,2,1920,03
19.68,2,1920,04
21.519,2,1920,05
21.083,2,1920,06
21.086,2,1920,07
19.979,2,1920,08
20.263,2,1920,09
18.136,2,1920,10
15.722,2,1920,11
13.731,2,1920,12
13.811,2,1921,01
14.116,2,1921,02
17.591,2,1921,03
19.807,2,1921,04
21.783,2,1921,05
22.945,2,1921,06
20.469,2,1921,07
20.63,2,1921,08
20.234,2,1921,09
18.458,2,1921,10
16.169,2,1921,11
14.664,2,1921,12
13.773,2,1922,01
16.581,2,1922,02
17.356,2,1922,03
20.161,2,1922,04
22.846,2,1922,05
21.673,2,1922,06
20.787,2,1922,07
20.665,2,1922,08
19.501,2,1922,09
17.895,2,1922,10
16.364,2,1922,11
14.334,2,1922,12
14.805,2,1923,01
15.124,2,1923,02
16.261,2,1923,03
19.67,2,1923,04
22.437,2,1923,05
22.091,2,1923,06
20.398,2,1923,07
20.288,2,1923,08
19.934,2,1923,09
17.297,2,1923,10
15.543,2,1923,11
13.981,2,1923,12
13.234,2,1924,01
14.127,2,1924,02
16.489,2,1924,03
19.566,2,1924,04
21.472,2,1924,05
21.729,2,1924,06
20.94,2,1924,07
21.047,2,1924,08
19.415,2,1924,09
18.037,2,1924,10
16.149,2,1924,11
13.691,2,1924,12
13.478,2,1925,01
15.818,2,1925,02
17.696,2,1925,03
20.65,2,1925,04
21.864,2,1925,05
21.664,2,1925,06
20.88,2,1925,07
20.34,2,1925,08
19.686,2,1925,09
18.564,2,1925,10
16.011,2,1925,11
11.579,2,1925,12
12.128,2,1926,01
15.15,2,1926,02
17.264,2,1926,03
18.886,2,1926,04
21.013,2,1926,05
22.085,2,1926,06
20.816,2,1926,07
20.478,2,1926,08
20.15,2,1926,09
19.225,2,1926,10
15.458,2,1926,11
14.435,2,1926,12
13.576,2,1927,01
14.971,2,1927,02
17.526,2,1927,03
19.835,2,1927,04
23.229,2,1927,05
21.543,2,1927,06
20.551,2,1927,07
20.462,2,1927,08
19.582,2,1927,09
18.09,2,1927,10
16.054,2,1927,11
13.583,2,1927,12
13.254,2,1928,01
15.166,2,1928,02
17.41,2,1928,03
19.18,2,1928,04
22.049,2,1928,05
23.333,2,1928,06
20.787,2,1928,07
20.297,2,1928,08
19.446,2,1928,09
19.281,2,1928,10
15.691,2,1928,11
13.669,2,1928,12
13.606,2,1929,01
14.969,2,1929,02
16.393,2,1929,03
20.626,2,1929,04
22.202,2,1929,05
22.956,2,1929,06
20.316,2,1929,07
19.845,2,1929,08
20.105,2,1929,09
17.627,2,1929,10
15.473,2,1929,11
13.7,2,1929,12
13.458,2,1930,01
14.899,2,1930,02
17.231,2,1930,03
19.661,2,1930,04
22.692,2,1930,05
21.857,2,1930,06
20.602,2,1930,07
20.618,2,1930,08
21.044,2,1930,09
18.668,2,1930,10
15.087,2,1930,11
13.714,2,1930,12
11.796,2,1931,01
13.771,2,1931,02
15.832,2,1931,03
18.705,2,1931,04
21.483,2,1931,05
22.314,2,1931,06
20.838,2,1931,07
19.97,2,1931,08
20.011,2,1931,09
19.578,2,1931,10
16.503,2,1931,11
13.856,2,1931,12
13.705,2,1932,01
16.076,2,1932,02
15.874,2,1932,03
19.905,2,1932,04
22.864,2,1932,05
23.888,2,1932,06
21.066,2,1932,07
21.063,2,1932,08
19.639,2,1932,09
18.427,2,1932,10
14.533,2,1932,11
13.73,2,1932,12
13.821,2,1933,01
15.177,2,1933,02
17.777,2,1933,03
20.42,2,1933,04
23.237,2,1933,05
22.341,2,1933,06
21.19,2,1933,07
20.247,2,1933,08
19.868,2,1933,09
18.123,2,1933,10
15.505,2,1933,11
14.029,2,1933,12
12.978,2,1934,01
15.029,2,1934,02
15.75,2,1934,03
19.084,2,1934,04
20.736,2,1934,05
22.725,2,1934,06
20.468,2,1934,07
20.089,2,1934,08
20.028,2,1934,09
18.257,2,1934,10
15.954,2,1934,11
15.013,2,1934,12
13.372,2,1935,01
12.42,2,1935,02
17.066,2,1935,03
19.76,2,1935,04
21.981,2,1935,05
21.137,2,1935,06
20.221,2,1935,07
19.919,2,1935,08
19.263,2,1935,09
18.248,2,1935,10
16.214,2,1935,11
13.573,2,1935,12
14.278,2,1936,01
15.206,2,1936,02
17.324,2,1936,03
18.834,2,1936,04
21.656,2,1936,05
23.015,2,1936,06
20.934,2,1936,07
20.319,2,1936,08
19.685,2,1936,09
18.422,2,1936,10
16.627,2,1936,11
14.61,2,1936,12
15.771,2,1937,01
16.418,2,1937,02
17.604,2,1937,03
20.073,2,1937,04
22.363,2,1937,05
22.789,2,1937,06
20.931,2,1937,07
21.036,2,1937,08
20.095,2,1937,09
18.613,2,1937,10
16.328,2,1937,11
14.074,2,1937,12
13.599,2,1938,01
15.778,2,1938,02
18.092,2,1938,03
19.248,2,1938,04
21.978,2,1938,05
21.7,2,1938,06
20.403,2,1938,07
20.629,2,1938,08
19.576,2,1938,09
18.136,2,1938,10
16.338,2,1938,11
13.846,2,1938,12
13.697,2,1939,01
14.953,2,1939,02
17.879,2,1939,03
19.472,2,1939,04
21.801,2,1939,05
21.539,2,1939,06
20.785,2,1939,07
20.292,2,1939,08
19.318,2,1939,09
18.398,2,1939,10
15.331,2,1939,11
14.186,2,1939,12
12.801,2,1940,01
14.45,2,1940,02
16.839,2,1940,03
19.739,2,1940,04
22.712,2,1940,05
22.612,2,1940,06
21.246,2,1940,07
20.896,2,1940,08
19.836,2,1940,09
19.131,2,1940,10
16.492,2,1940,11
14.014,2,1940,12
13.214,2,1941,01
15.298,2,1941,02
16.98,2,1941,03
19.977,2,1941,04
21.906,2,1941,05
22.386,2,1941,06
21.064,2,1941,07
20.594,2,1941,08
20.402,2,1941,09
19.425,2,1941,10
17.107,2,1941,11
14.801,2,1941,12
14.211,2,1942,01
15.875,2,1942,02
17.39,2,1942,03
19.614,2,1942,04
23.253,2,1942,05
22.432,2,1942,06
21.126,2,1942,07
20.568,2,1942,08
19.515,2,1942,09
18.53,2,1942,10
16.182,2,1942,11
13.756,2,1942,12
13.352,2,1943,01
15.416,2,1943,02
17.451,2,1943,03
19.922,2,1943,04
22.816,2,1943,05
21.21,2,1943,06
21.081,2,1943,07
20.899,2,1943,08
20.252,2,1943,09
17.749,2,1943,10
14.622,2,1943,11
13.971,2,1943,12
12.166,2,1944,01
15.929,2,1944,02
15.939,2,1944,03
19.136,2,1944,04
21.65,2,1944,05
22.902,2,1944,06
21.592,2,1944,07
20.456,2,1944,08
19.695,2,1944,09
17.064,2,1944,10
16.202,2,1944,11
13.411,2,1944,12
14.746,2,1945,01
15.985,2,1945,02
18.246,2,1945,03
19.882,2,1945,04
22.39,2,1945,05
23.909,2,1945,06
21.403,2,1945,07
21.13,2,1945,08
20.524,2,1945,09
18.69,2,1945,10
17.015,2,1945,11
14.744,2,1945,12
13.663,2,1946,01
15.711,2,1946,02
18.204,2,1946,03
20.765,2,1946,04
22.895,2,1946,05
22.333,2,1946,06
21.159,2,1946,07
20.827,2,1946,08
21.037,2,1946,09
19.312,2,1946,10
16.13,2,1946,11
14.321,2,1946,12
13.841,2,1947,01
15.244,2,1947,02
17.39,2,1947,03
19.612,2,1947,04
21.894,2,1947,05
22.494,2,1947,06
22.278,2,1947,07
20.419,2,1947,08
20.006,2,1947,09
19.576,2,1947,10
15.808,2,1947,11
13.93,2,1947,12
12.904,2,1948,01
16.611,2,1948,02
17.966,2,1948,03
20.932,2,1948,04
22.614,2,1948,05
22.683,2,1948,06
20.966,2,1948,07
21.42,2,1948,08
19.84,2,1948,09
18.106,2,1948,10
16.526,2,1948,11
15.986,2,1948,12
14.815,2,1949,01
16.223,2,1949,02
18.227,2,1949,03
19.19,2,1949,04
22.747,2,1949,05
22.541,2,1949,06
21.147,2,1949,07
20.769,2,1949,08
20.677,2,1949,09
19.318,2,1949,10
14.299,2,1949,11
14.648,2,1949,12
15.121,2,1950,01
15.686,2,1950,02
17.819,2,1950,03
20.625,2,1950,04
23.244,2,1950,05
22.424,2,1950,06
20.409,2,1950,07
20.846,2,1950,08
20.438,2,1950,09
18.354,2,1950,10
15.973,2,1950,11
13.126,2,1950,12
13.408,2,1951,01
15.398,2,1951,02
16.884,2,1951,03
20.175,2,1951,04
21.926,2,1951,05
23.527,2,1951,06
21.494,2,1951,07
21.414,2,1951,08
20.441,2,1951,09
18.531,2,1951,10
17.344,2,1951,11
15.691,2,1951,12
15.673,2,1952,01
14.936,2,1952,02
17.909,2,1952,03
19.51,2,1952,04
22.05,2,1952,05
22.106,2,1952,06
21.381,2,1952,07
21.295,2,1952,08
20.539,2,1952,09
16.603,2,1952,10
16.635,2,1952,11
13.949,2,1952,12
13.332,2,1953,01
16.12,2,1953,02
19.134,2,1953,03
19.962,2,1953,04
22.769,2,1953,05
23.597,2,1953,06
22.0,2,1953,07
21.368,2,1953,08
19.406,2,1953,09
19.024,2,1953,10
14.748,2,1953,11
12.623,2,1953,12
15.046,2,1954,01
16.151,2,1954,02
18.611,2,1954,03
21.145,2,1954,04
22.527,2,1954,05
22.973,2,1954,06
20.719,2,1954,07
20.85,2,1954,08
20.485,2,1954,09
18.391,2,1954,10
15.398,2,1954,11
13.896,2,1954,12
12.958,2,1955,01
14.552,2,1955,02
18.677,2,1955,03
20.471,2,1955,04
22.816,2,1955,05
23.153,2,1955,06
20.559,2,1955,07
20.224,2,1955,08
19.748,2,1955,09
17.455,2,1955,10
16.351,2,1955,11
13.096,2,1955,12
12.164,2,1956,01
15.377,2,1956,02
18.229,2,1956,03
20.39,2,1956,04
22.159,2,1956,05
21.763,2,1956,06
20.05,2,1956,07
20.357,2,1956,08
19.604,2,1956,09
18.63,2,1956,10
16.126,2,1956,11
14.103,2,1956,12
15.091,2,1957,01
16.371,2,1957,02
15.728,2,1957,03
19.216,2,1957,04
21.13,2,1957,05
23.267,2,1957,06
22.102,2,1957,07
21.668,2,1957,08
20.763,2,1957,09
18.35,2,1957,10
16.958,2,1957,11
14.617,2,1957,12
11.38,2,1958,01
13.687,2,1958,02
16.633,2,1958,03
20.453,2,1958,04
22.138,2,1958,05
22.496,2,1958,06
20.98,2,1958,07
20.903,2,1958,08
20.589,2,1958,09
19.177,2,1958,10
16.639,2,1958,11
13.971,2,1958,12
13.314,2,1959,01
16.178,2,1959,02
17.036,2,1959,03
18.958,2,1959,04
21.288,2,1959,05
21.67,2,1959,06
20.411,2,1959,07
20.44,2,1959,08
20.356,2,1959,09
18.562,2,1959,10
15.762,2,1959,11
13.729,2,1959,12
14.388,2,1960,01
12.537,2,1960,02
17.115,2,1960,03
18.805,2,1960,04
22.048,2,1960,05
23.81,2,1960,06
21.523,2,1960,07
21.031,2,1960,08
19.457,2,1960,09
19.463,2,1960,10
17.404,2,1960,11
14.03,2,1960,12
13.553,2,1961,01
13.946,2,1961,02
16.592,2,1961,03
20.322,2,1961,04
23.476,2,1961,05
22.44,2,1961,06
20.103,2,1961,07
20.34,2,1961,08
20.282,2,1961,09
18.539,2,1961,10
16.634,2,1961,11
13.679,2,1961,12
13.115,2,1962,01
15.886,2,1962,02
17.25,2,1962,03
18.823,2,1962,04
22.833,2,1962,05
23.153,2,1962,06
21.175,2,1962,07
21.088,2,1962,08
20.234,2,1962,09
19.192,2,1962,10
15.303,2,1962,11
14.101,2,1962,12
14.181,2,1963,01
13.799,2,1963,02
18.096,2,1963,03
21.533,2,1963,04
22.638,2,1963,05
22.402,2,1963,06
20.586,2,1963,07
20.535,2,1963,08
20.114,2,1963,09
17.285,2,1963,10
15.59,2,1963,11
13.437,2,1963,12
12.614,2,1964,01
14.788,2,1964,02
17.389,2,1964,03
20.78,2,1964,04
22.511,2,1964,05
21.918,2,1964,06
21.263,2,1964,07
20.88,2,1964,08
20.201,2,1964,09
16.947,2,1964,10
16.159,2,1964,11
13.251,2,1964,12
13.057,2,1965,01
13.217,2,1965,02
16.972,2,1965,03
20.075,2,1965,04
22.417,2,1965,05
23.076,2,1965,06
20.641,2,1965,07
19.841,2,1965,08
20.277,2,1965,09
16.962,2,1965,10
17.263,2,1965,11
13.982,2,1965,12
12.068,2,1966,01
13.691,2,1966,02
16.61,2,1966,03
18.563,2,1966,04
22.571,2,1966,05
22.579,2,1966,06
21.273,2,1966,07
20.476,2,1966,08
20.26,2,1966,09
18.072,2,1966,10
15.289,2,1966,11
12.921,2,1966,12
12.127,2,1967,01
14.481,2,1967,02
17.508,2,1967,03
20.512,2,1967,04
22.396,2,1967,05
22.411,2,1967,06
21.048,2,1967,07
20.575,2,1967,08
19.261,2,1967,09
17.3,2,1967,10
16.174,2,1967,11
13.716,2,1967,12
13.637,2,1968,01
14.005,2,1968,02
14.986,2,1968,03
19.729,2,1968,04
22.362,2,1968,05
22.312,2,1968,06
20.431,2,1968,07
20.22,2,1968,08
19.767,2,1968,09
18.642,2,1968,10
15.474,2,1968,11
13.936,2,1968,12
13.881,2,1969,01
15.726,2,1969,02
16.836,2,1969,03
19.731,2,1969,04
22.337,2,1969,05
24.0,2,1969,06
21.975,2,1969,07
21.474,2,1969,08
20.539,2,1969,09
18.917,2,1969,10
16.367,2,1969,11
13.68,2,1969,12
12.949,2,1970,01
14.506,2,1970,02
16.489,2,1970,03
20.587,2,1970,04
22.236,2,1970,05
22.126,2,1970,06
20.831,2,1970,07
20.728,2,1970,08
19.754,2,1970,09
18.427,2,1970,10
15.063,2,1970,11
14.38,2,1970,12
14.566,2,1971,01
14.341,2,1971,02
18.099,2,1971,03
18.928,2,1971,04
22.383,2,1971,05
21.412,2,1971,06
20.389,2,1971,07
19.662,2,1971,08
20.136,2,1971,09
18.842,2,1971,10
16.188,2,1971,11
14.618,2,1971,12
14.112,2,1972,01
14.454,2,1972,02
17.146,2,1972,03
21.191,2,1972,04
22.645,2,1972,05
22.047,2,1972,06
20.948,2,1972,07
20.429,2,1972,08
20.415,2,1972,09
19.341,2,1972,10
17.356,2,1972,11
14.246,2,1972,12
13.059,2,1973,01
15.63,2,1973,02
17.739,2,1973,03
19.434,2,1973,04
22.745,2,1973,05
22.382,2,1973,06
20.666,2,1973,07
19.797,2,1973,08
20.291,2,1973,09
18.413,2,1973,10
15.989,2,1973,11
12.222,2,1973,12
14.474,2,1974,01
15.194,2,1974,02
17.685,2,1974,03
20.071,2,1974,04
21.889,2,1974,05
22.29,2,1974,06
19.872,2,1974,07
20.228,2,1974,08
19.716,2,1974,09
17.679,2,1974,10
15.665,2,1974,11
13.906,2,1974,12
13.233,2,1975,01
14.411,2,1975,02
17.975,2,1975,03
21.16,2,1975,04
21.709,2,1975,05
22.048,2,1975,06
20.168,2,1975,07
19.95,2,1975,08
19.225,2,1975,09
18.093,2,1975,10
15.752,2,1975,11
13.522,2,1975,12
13.173,2,1976,01
14.883,2,1976,02
18.2,2,1976,03
19.325,2,1976,04
21.669,2,1976,05
22.738,2,1976,06
19.787,2,1976,07
19.884,2,1976,08
19.803,2,1976,09
17.819,2,1976,10
14.266,2,1976,11
14.38,2,1976,12
13.75,2,1977,01
14.39,2,1977,02
18.194,2,1977,03
18.268,2,1977,04
22.194,2,1977,05
21.849,2,1977,06
20.523,2,1977,07
20.727,2,1977,08
20.316,2,1977,09
18.804,2,1977,10
15.469,2,1977,11
13.644,2,1977,12
13.288,2,1978,01
13.322,2,1978,02
16.938,2,1978,03
20.333,2,1978,04
22.272,2,1978,05
22.351,2,1978,06
21.415,2,1978,07
20.424,2,1978,08
19.731,2,1978,09
17.52,2,1978,10
16.504,2,1978,11
14.906,2,1978,12
13.576,2,1979,01
14.813,2,1979,02
17.839,2,1979,03
20.108,2,1979,04
21.764,2,1979,05
23.175,2,1979,06
22.067,2,1979,07
20.401,2,1979,08
19.662,2,1979,09
18.726,2,1979,10
15.035,2,1979,11
14.438,2,1979,12
12.933,2,1980,01
14.811,2,1980,02
18.402,2,1980,03
19.342,2,1980,04
22.802,2,1980,05
23.829,2,1980,06
21.821,2,1980,07
20.789,2,1980,08
20.429,2,1980,09
18.396,2,1980,10
15.397,2,1980,11
14.03,2,1980,12
11.975,2,1981,01
15.436,2,1981,02
16.888,2,1981,03
19.872,2,1981,04
22.062,2,1981,05
22.287,2,1981,06
20.714,2,1981,07
20.867,2,1981,08
20.037,2,1981,09
19.151,2,1981,10
16.51,2,1981,11
14.026,2,1981,12
14.736,2,1982,01
15.93,2,1982,02
18.857,2,1982,03
21.819,2,1982,04
22.634,2,1982,05
24.366,2,1982,06
20.783,2,1982,07
20.614,2,1982,08
20.363,2,1982,09
18.333,2,1982,10
15.429,2,1982,11
12.672,2,1982,12
12.199,2,1983,01
12.902,2,1983,02
15.658,2,1983,03
18.68,2,1983,04
22.681,2,1983,05
23.467,2,1983,06
20.549,2,1983,07
20.469,2,1983,08
19.965,2,1983,09
18.703,2,1983,10
16.013,2,1983,11
14.334,2,1983,12
13.698,2,1984,01
14.455,2,1984,02
17.828,2,1984,03
20.355,2,1984,04
21.531,2,1984,05
21.898,2,1984,06
19.668,2,1984,07
19.878,2,1984,08
18.945,2,1984,09
18.663,2,1984,10
16.123,2,1984,11
14.359,2,1984,12
12.739,2,1985,01
15.096,2,1985,02
18.388,2,1985,03
19.103,2,1985,04
22.943,2,1985,05
21.453,2,1985,06
19.736,2,1985,07
20.209,2,1985,08
20.119,2,1985,09
18.756,2,1985,10
15.975,2,1985,11
13.805,2,1985,12
13.23,2,1986,01
14.878,2,1986,02
16.08,2,1986,03
21.079,2,1986,04
22.606,2,1986,05
21.443,2,1986,06
20.057,2,1986,07
20.606,2,1986,08
20.141,2,1986,09
17.808,2,1986,10
16.891,2,1986,11
14.043,2,1986,12
12.767,2,1987,01
13.727,2,1987,02
15.859,2,1987,03
18.812,2,1987,04
20.894,2,1987,05
22.636,2,1987,06
21.216,2,1987,07
20.815,2,1987,08
21.242,2,1987,09
17.816,2,1987,10
15.726,2,1987,11
14.731,2,1987,12
12.9,2,1988,01
16.178,2,1988,02
16.757,2,1988,03
20.117,2,1988,04
22.687,2,1988,05
22.541,2,1988,06
20.731,2,1988,07
20.385,2,1988,08
19.954,2,1988,09
18.276,2,1988,10
16.752,2,1988,11
14.318,2,1988,12
14.919,2,1989,01
16.006,2,1989,02
16.88,2,1989,03
20.055,2,1989,04
22.956,2,1989,05
23.621,2,1989,06
21.536,2,1989,07
20.317,2,1989,08
19.408,2,1989,09
18.375,2,1989,10
16.619,2,1989,11
12.746,2,1989,12
14.548,2,1990,01
14.465,2,1990,02
17.938,2,1990,03
20.269,2,1990,04
23.35,2,1990,05
22.81,2,1990,06
20.247,2,1990,07
19.986,2,1990,08
19.326,2,1990,09
18.62,2,1990,10
16.36,2,1990,11
14.035,2,1990,12
13.679,2,1991,01
15.679,2,1991,02
18.271,2,1991,03
20.942,2,1991,04
22.853,2,1991,05
23.172,2,1991,06
19.615,2,1991,07
20.409,2,1991,08
19.073,2,1991,09
17.623,2,1991,10
15.632,2,1991,11
14.236,2,1991,12
12.085,2,1992,01
13.393,2,1992,02
17.296,2,1992,03
18.285,2,1992,04
20.877,2,1992,05
23.629,2,1992,06
21.246,2,1992,07
20.316,2,1992,08
19.907,2,1992,09
17.688,2,1992,10
15.228,2,1992,11
15.104,2,1992,12
14.06,2,1993,01
15.38,2,1993,02
16.761,2,1993,03
19.515,2,1993,04
21.45,2,1993,05
23.263,2,1993,06
20.841,2,1993,07
20.73,2,1993,08
19.677,2,1993,09
18.717,2,1993,10
16.869,2,1993,11
14.686,2,1993,12
13.801,2,1994,01
16.41,2,1994,02
18.298,2,1994,03
20.012,2,1994,04
23.604,2,1994,05
22.145,2,1994,06
21.377,2,1994,07
20.141,2,1994,08
19.725,2,1994,09
18.998,2,1994,10
17.525,2,1994,11
15.642,2,1994,12
14.065,2,1995,01
16.583,2,1995,02
18.295,2,1995,03
19.959,2,1995,04
23.625,2,1995,05
23.332,2,1995,06
21.181,2,1995,07
20.42,2,1995,08
20.137,2,1995,09
18.378,2,1995,10
17.018,2,1995,11
13.68,2,1995,12
13.261,2,1996,01
16.226,2,1996,02
16.951,2,1996,03
19.349,2,1996,04
23.581,2,1996,05
22.455,2,1996,06
21.668,2,1996,07
20.415,2,1996,08
19.824,2,1996,09
17.852,2,1996,10
15.45,2,1996,11
14.187,2,1996,12
12.334,2,1997,01
15.118,2,1997,02
17.223,2,1997,03
17.438,2,1997,04
21.247,2,1997,05
23.03,2,1997,06
21.527,2,1997,07
21.27,2,1997,08
20.707,2,1997,09
18.194,2,1997,10
16.528,2,1997,11
12.627,2,1997,12
12.914,2,1998,01
13.332,2,1998,02
17.417,2,1998,03
20.599,2,1998,04
23.889,2,1998,05
24.656,2,1998,06
22.131,2,1998,07
21.036,2,1998,08
20.615,2,1998,09
19.157,2,1998,10
17.298,2,1998,11
14.883,2,1998,12
13.132,2,1999,01
16.265,2,1999,02
17.83,2,1999,03
21.325,2,1999,04
22.887,2,1999,05
23.0,2,1999,06
20.425,2,1999,07
20.857,2,1999,08
20.313,2,1999,09
18.47,2,1999,10
15.288,2,1999,11
12.493,2,1999,12
14.07,2,2000,01
16.178,2,2000,02
18.382,2,2000,03
21.014,2,2000,04
23.143,2,2000,05
21.288,2,2000,06
21.224,2,2000,07
20.336,2,2000,08
20.769,2,2000,09
19.092,2,2000,10
16.581,2,2000,11
13.661,2,2000,12
14.007,2,2001,01
16.574,2,2001,02
17.045,2,2001,03
21.304,2,2001,04
22.722,2,2001,05
22.194,2,2001,06
21.335,2,2001,07
21.053,2,2001,08
20.119,2,2001,09
18.3,2,2001,10
15.596,2,2001,11
14.115,2,2001,12
13.665,2,2002,01
15.07,2,2002,02
18.496,2,2002,03
21.759,2,2002,04
23.825,2,2002,05
22.776,2,2002,06
20.497,2,2002,07
20.789,2,2002,08
20.169,2,2002,09
19.327,2,2002,10
15.634,2,2002,11
12.991,2,2002,12
14.155,2,2003,01
16.099,2,2003,02
17.532,2,2003,03
21.258,2,2003,04
24.208,2,2003,05
22.859,2,2003,06
20.683,2,2003,07
20.544,2,2003,08
20.16,2,2003,09
18.431,2,2003,10
16.96,2,2003,11
12.967,2,2003,12
12.481,2,2004,01
14.333,2,2004,02
18.116,2,2004,03
19.618,2,2004,04
22.463,2,2004,05
21.184,2,2004,06
21.131,2,2004,07
20.704,2,2004,08
19.71,2,2004,09
19.352,2,2004,10
16.16,2,2004,11
13.547,2,2004,12
14.635,2,2005,01
15.586,2,2005,02
16.676,2,2005,03
21.21,2,2005,04
22.557,2,2005,05
24.369,2,2005,06
21.975,2,2005,07
20.523,2,2005,08
20.768,2,2005,09
19.222,2,2005,10
16.377,2,2005,11
14.087,2,2005,12
13.971,2,2006,01
16.444,2,2006,02
18.501,2,2006,03
21.853,2,2006,04
22.597,2,2006,05
22.759,2,2006,06
21.429,2,2006,07
20.455,2,2006,08
19.915,2,2006,09
18.692,2,2006,10
15.745,2,2006,11
13.004,2,2006,12
13.73,2,2007,01
15.123,2,2007,02
18.242,2,2007,03
19.987,2,2007,04
22.763,2,2007,05
22.49,2,2007,06
20.96,2,2007,07
20.822,2,2007,08
20.366,2,2007,09
18.643,2,2007,10
16.183,2,2007,11
14.88,2,2007,12
13.739,2,2008,01
15.884,2,2008,02
16.895,2,2008,03
20.991,2,2008,04
22.787,2,2008,05
22.708,2,2008,06
20.507,2,2008,07
20.389,2,2008,08
19.459,2,2008,09
18.07,2,2008,10
15.252,2,2008,11
13.782,2,2008,12
14.813,2,2009,01
16.596,2,2009,02
18.64,2,2009,03
20.707,2,2009,04
23.061,2,2009,05
23.395,2,2009,06
22.392,2,2009,07
21.813,2,2009,08
20.414,2,2009,09
19.106,2,2009,10
15.384,2,2009,11
13.483,2,2009,12
12.541,2,2010,01
13.067,2,2010,02
16.696,2,2010,03
19.636,2,2010,04
23.486,2,2010,05
23.79,2,2010,06
20.939,2,2010,07
21.517,2,2010,08
